t,hb,pedal,resistance,hb_bpm
1551319952.5431163,2,1,0.26,125.0
1551319953.5431204,3,2,0.26,126.32
1551319954.5288982,2,1,0.27,127.66
1551319955.6382413,2,1,0.26,129.03
1551319956.6226566,2,1,0.27,127.66
1551319957.6070306,2,2,0.27,127.66
1551319958.5914104,2,1,0.26,126.32
1551319959.5757465,2,1,0.26,125.0
1551319960.5757477,2,2,0.27,125.0
1551319961.5601645,3,1,0.26,125.0
1551319962.5601633,2,1,0.26,123.71
1551319963.638287,2,2,0.26,125.0
1551319964.6226647,0,1,0.26,125.0
1551319965.607044,0,1,0.26,125.0
1551319966.5758293,2,2,0.26,98.36
1551319967.6851716,1,1,0.26,75.0
1551319968.6695461,0,1,0.27,75.0
1551319969.6695662,1,2,0.26,31.25
1551319970.6539228,2,1,0.26,123.71
1551319971.638305,2,1,0.26,123.71
1551319972.6226773,2,2,0.26,123.71
1551319973.607055,2,1,0.26,123.71
1551319974.685182,3,2,0.27,125.0
1551319975.6695561,2,1,0.26,125.0
1551319976.6538968,2,1,0.26,125.0
1551319977.6539373,2,2,0.26,125.0
1551319978.6383138,2,1,0.26,126.32
1551319979.7490702,2,1,0.26,127.66
1551319980.764658,2,2,0.26,127.66
1551319981.6553192,2,1,0.26,126.32
1551319982.7647,2,2,0.26,126.32
1551319983.7490761,3,1,0.26,127.66
1551319984.7334533,2,1,0.27,127.66
1551319985.7334185,2,2,0.26,127.66
1551319986.717792,2,1,0.26,126.32
1551319987.7177932,2,1,0.26,127.66
1551319988.7178426,2,2,0.26,126.32
1551319989.7035995,2,1,0.27,125.0
1551319990.7817109,3,1,0.26,127.66
1551319991.7660894,2,2,0.26,126.32
1551319992.7816784,2,1,0.26,127.66
1551319993.8129663,2,1,0.26,126.32
1551319994.7973473,2,2,0.27,126.32
1551319995.7817185,2,1,0.26,126.32
1551319996.76606,2,2,0.26,126.32
1551319997.766131,2,1,0.26,125.0
1551319998.7816892,2,1,0.26,125.0
1551319999.766101,3,2,0.26,127.66
1551320000.766102,2,1,0.26,126.32
1551320001.7661061,2,1,0.27,127.66
1551320002.7660685,2,2,0.26,127.66
1551320003.7816956,2,1,0.26,127.66
1551320004.7675352,2,2,0.26,127.66
1551320005.8612835,2,1,0.26,127.66
1551320006.8612814,3,1,0.26,127.66
1551320007.861247,2,2,0.26,127.66
1551320008.8456628,2,1,0.26,129.03
1551320009.833529,2,2,0.27,129.03
1551320010.8491588,2,1,0.26,127.66
1551320011.8647473,2,1,0.26,129.03
1551320012.8647857,2,2,0.26,127.66
1551320013.8647504,3,1,0.26,129.03
1551320014.8647935,2,2,0.26,126.32
1551320015.849164,2,1,0.26,127.66
1551320016.8491664,2,1,0.27,129.03
1551320017.8647556,2,2,0.26,127.66
1551320018.9116323,2,1,0.26,127.66
1551320019.8960476,2,2,0.26,129.03
1551320020.9272957,3,1,0.26,127.66
1551320021.9273005,2,1,0.26,129.03
1551320022.9272637,2,2,0.26,129.03
1551320023.9273012,2,1,0.26,130.43
1551320024.9273033,2,2,0.26,127.66
1551320025.9273133,2,1,0.26,127.66
1551320026.9273233,3,2,0.26,129.03
1551320027.9272714,2,1,0.27,129.03
1551320028.9429357,2,1,0.26,129.03
1551320029.9429505,2,2,0.26,129.03
1551320030.9585636,2,1,0.26,129.03
1551320031.9585795,2,2,0.26,130.43
1551320032.958563,3,1,0.26,130.43
1551320033.9585695,2,2,0.26,131.87
1551320034.959997,2,1,0.27,131.87
1551320035.9599965,2,2,0.26,131.87
1551320036.9912097,2,1,0.26,131.87
1551320038.0068748,3,2,0.26,131.87
1551320039.0068753,2,1,0.27,131.87
1551320040.0380895,2,2,0.26,131.87
1551320040.9599655,2,1,0.26,131.87
1551320041.9756293,2,2,0.27,131.87
1551320043.006884,3,1,0.26,131.87
1551320044.0225096,2,2,0.26,131.87
1551320045.0394566,2,1,0.26,131.87
1551320046.0551322,2,2,0.26,130.43
1551320047.070743,2,2,0.26,130.43
1551320048.086398,3,1,0.26,130.43
1551320049.08637,2,2,0.27,131.87
1551320050.1176622,2,1,0.27,131.87
1551320050.9926205,2,2,0.27,134.83
1551320052.0082507,3,1,0.26,133.33
1551320053.0238485,2,2,0.26,134.83
1551320054.072137,2,1,0.26,134.83
1551320055.103427,3,2,0.26,272.73
1551320056.0252976,2,1,0.26,133.33
1551320057.0409272,2,2,0.26,133.33
1551320058.056556,2,2,0.26,134.83
1551320059.103431,2,1,0.26,133.33
1551320060.1346896,3,2,0.26,134.83
1551320061.150311,2,1,0.26,136.36
1551320062.072188,2,2,0.26,134.83
1551320063.07215,2,1,0.26,134.83
1551320064.073502,3,2,0.26,136.36
1551320065.0735433,2,1,0.26,137.93
1551320066.1672895,2,2,0.26,137.93
1551320067.0735445,3,2,0.26,137.93
1551320068.198544,2,1,0.27,137.93
1551320069.1985228,2,2,0.26,137.93
1551320070.1829245,2,1,0.27,137.93
1551320071.1829252,3,2,0.27,136.36
1551320072.1829422,2,1,0.26,139.53
1551320073.1673012,2,2,0.26,136.36
1551320074.1673052,3,1,0.26,139.53
1551320075.1673062,2,2,0.26,137.93
1551320076.1204314,2,2,0.26,139.53
1551320077.2454367,3,1,0.26,139.53
1551320078.2298098,2,2,0.27,139.53
1551320079.2484765,2,1,0.26,139.53
1551320080.2484777,3,2,0.26,139.53
1551320081.248499,2,1,0.26,141.18
1551320082.248481,2,1,0.26,141.18
1551320083.2484827,1,1,0.26,46.51
1551320084.2484841,2,2,0.26,142.86
1551320085.2484877,3,1,0.27,141.18
1551320086.248485,2,2,0.26,141.18
1551320087.2484858,2,1,0.26,141.18
1551320088.2484872,3,2,0.26,142.86
1551320089.2499473,2,2,0.26,144.58
1551320090.2812061,2,1,0.26,142.86
1551320091.281167,3,2,0.27,141.18
1551320092.2812045,11,1,0.26,141.18
1551320093.2967954,7,2,0.26,141.18
1551320094.2967966,1,1,0.26,141.18
1551320095.2968366,2,2,0.26,142.86
1551320096.2655487,3,1,0.26,142.86
1551320097.265589,2,2,0.26,142.86
1551320098.2968402,3,1,0.26,142.86
1551320099.2513907,2,2,0.26,142.86
1551320100.329518,2,2,0.26,141.18
1551320101.267017,3,1,0.26,142.86
1551320102.3204396,2,2,0.27,142.86
1551320103.2891912,3,1,0.26,141.18
1551320104.2735713,2,2,0.26,142.86
1551320105.3516886,2,1,0.26,141.18
1551320106.2891936,3,2,0.26,142.86
1551320107.3672857,2,1,0.26,144.58
1551320108.3048239,3,2,0.26,146.34
1551320109.3516853,2,1,0.26,146.34
1551320110.320454,3,2,0.26,148.15
1551320111.3985834,2,1,0.26,146.34
1551320112.3516805,1,2,0.26,148.15
1551320113.3360813,1,2,0.27,36.81
1551320114.320421,2,1,0.26,146.34
1551320115.4141724,3,2,0.27,148.15
1551320116.414212,2,1,0.26,148.15
1551320117.3986063,3,2,0.26,148.15
1551320118.44543,2,1,0.27,148.15
1551320119.3829641,3,2,0.26,148.15
1551320120.3516853,2,1,0.26,148.15
1551320121.4454324,3,2,0.27,148.15
1551320122.4142215,2,1,0.26,148.15
1551320123.367349,3,2,0.27,148.15
1551320124.4155986,2,1,0.26,148.15
1551320125.3843503,3,2,0.26,148.15
1551320126.478144,2,2,0.26,146.34
1551320127.4468532,3,1,0.26,148.15
1551320128.4468544,2,2,0.27,150.0
1551320129.4156408,3,1,0.26,148.15
1551320130.415639,2,2,0.27,148.15
1551320131.509399,3,1,0.26,150.0
1551320132.4937718,2,2,0.26,146.34
1551320133.4781468,2,1,0.27,148.15
1551320134.446902,3,2,0.27,148.15
1551320135.4312792,2,1,0.27,148.15
1551320136.415617,3,2,0.26,146.34
1551320137.5094059,2,2,0.26,148.15
1551320138.4937835,3,1,0.26,148.15
1551320139.4795804,2,2,0.27,148.15
1551320140.5420773,3,1,0.26,148.15
1551320141.5107932,2,2,0.27,150.0
1551320142.4795845,3,1,0.27,150.0
1551320143.5264587,2,2,0.27,150.0
1551320144.5108316,3,1,0.27,148.15
1551320145.49521,2,2,0.26,148.15
1551320146.4952133,3,1,0.26,148.15
1551320147.4795904,2,2,0.26,148.15
1551320148.557718,3,1,0.27,148.15
1551320149.5591412,2,2,0.26,148.15
1551320150.5278869,3,1,0.27,148.15
1551320151.5122533,2,2,0.26,148.15
1551320152.5122619,3,2,0.26,150.0
1551320153.6060417,2,1,0.26,150.0
1551320154.5903878,3,2,0.26,148.15
1551320155.559137,2,1,0.26,150.0
1551320156.5591378,3,2,0.26,148.15
1551320157.637266,2,1,0.27,148.15
1551320158.6372664,3,2,0.26,148.15
1551320159.607287,2,1,0.27,148.15
1551320160.6072876,3,2,0.26,150.0
1551320161.5760036,2,1,0.26,150.0
1551320162.5604188,3,2,0.26,148.15
1551320163.5604188,2,1,0.26,148.15
1551320164.6385436,3,2,0.27,146.34
1551320165.6228845,7,2,0.26,210.53
1551320166.607297,2,2,0.26,122.45
1551320167.5916643,0,2,0.26,122.45
1551320168.685424,2,3,0.26,75.0
1551320169.6711805,2,2,0.26,148.15
1551320170.6555946,4,2,0.26,151.9
1551320171.6399343,5,3,0.26,151.9
1551320172.6243112,2,2,0.27,75.47
1551320173.6243567,1,2,0.26,76.92
1551320174.7181005,3,2,0.26,153.85
1551320175.6868536,2,3,0.27,157.89
1551320176.671226,1,1,0.26,153.85
1551320177.6712313,1,1,0.26,31.17
1551320178.6399815,2,0,0.26,155.84
1551320179.6399834,3,0,0.26,157.89
1551320180.7336977,3,0,0.26,157.89
1551320181.7181146,2,0,0.26,157.89
1551320182.6868637,3,0,0.27,157.89
1551320183.6712418,2,0,0.26,157.89
1551320184.657155,3,0,0.27,155.84
1551320185.7509024,3,0,0.26,157.89
1551320186.7508686,2,0,0.26,155.84
1551320187.7352884,3,0,0.26,155.84
1551320188.7040327,3,0,0.26,153.85
1551320189.7040358,2,0,0.26,153.85
1551320190.7821627,3,0,0.26,153.85
1551320191.7821627,2,0,0.27,155.84
1551320192.7509131,3,0,0.27,151.9
1551320193.735289,2,0,0.27,153.85
1551320194.7231884,3,0,0.26,153.85
1551320195.7231941,2,0,0.26,151.9
1551320196.816946,3,0,0.26,151.9
1551320197.801284,3,0,0.26,151.9
1551320198.7856953,2,0,0.26,151.9
1551320199.7544503,3,0,0.27,150.0
1551320200.7388277,2,0,0.26,150.0
1551320201.832575,3,0,0.27,150.0
1551320202.8169503,2,0,0.27,150.0
1551320203.8012922,3,0,0.26,150.0
1551320204.787096,2,0,0.26,150.0
1551320205.787098,3,0,0.27,150.0
1551320206.771479,2,0,0.27,150.0
1551320207.8495982,3,0,0.26,150.0
1551320208.8496017,2,0,0.26,148.15
1551320209.818357,3,0,0.27,146.34
1551320210.8183575,2,0,0.26,148.15
1551320211.7871048,3,0,0.27,144.58
1551320212.8964815,2,0,0.26,144.58
1551320213.8652341,3,0,0.26,144.58
1551320214.851083,2,0,0.26,144.58
1551320215.8354957,2,0,0.26,144.58
1551320216.819874,3,0,0.27,142.86
1551320217.929266,2,0,0.26,142.86
1551320218.898001,3,0,0.26,144.58
1551320219.8823755,2,0,0.26,142.86
1551320220.8667507,2,0,0.26,142.86
1551320221.8511283,3,0,0.26,142.86
1551320222.8510947,2,0,0.26,144.58
1551320223.976099,3,0,0.26,141.18
1551320224.8681853,2,0,0.26,139.53
1551320225.9463127,2,0,0.26,137.93
1551320226.930688,2,0,0.26,137.93
1551320227.8994384,3,0,0.26,134.83
1551320228.9150684,2,0,0.26,134.83
1551320229.915071,2,0,0.26,131.87
1551320230.9463203,2,0,0.26,133.33
1551320231.9463248,3,0,0.27,131.87
1551320232.946287,2,0,0.26,131.87
1551320233.9463227,2,0,0.26,131.87
1551320234.9463284,2,0,0.26,131.87
1551320235.9463632,2,0,0.26,130.43
1551320236.9307063,3,0,0.27,131.87
1551320237.9307034,2,0,0.26,133.33
1551320239.0556705,2,0,0.26,134.83
1551320240.057092,2,0,0.26,136.36
1551320241.0571287,3,0,0.26,133.33
1551320242.0571303,2,0,0.26,131.87
1551320243.0571342,2,0,0.26,129.03
1551320243.963384,2,0,0.26,127.66
1551320244.9633477,2,0,0.27,125.0
1551320245.9790103,2,0,0.26,125.0
1551320246.979011,2,0,0.27,122.45
1551320247.9790144,2,0,0.26,123.71
1551320248.9789782,3,0,0.26,121.21
1551320249.9803925,2,0,0.26,121.21
1551320251.0428562,2,0,0.26,120.0
1551320252.0428562,2,0,0.26,118.81
1551320253.0585222,2,0,0.26,118.81
1551320254.0585184,2,0,0.27,120.0
1551320255.0585258,2,0,0.26,118.81
1551320256.0585225,2,0,0.26,118.81
1551320257.0897748,2,0,0.26,118.81
1551320258.089741,1,0,0.27,118.81
1551320259.089779,2,0,0.26,117.65
1551320260.1054204,2,0,0.26,118.81
1551320261.1054049,2,0,0.26,117.65
1551320262.1054094,2,0,0.26,118.81
1551320263.1210315,2,0,0.26,117.65
1551320264.1210368,2,0,0.26,117.65
1551320265.1210396,2,0,0.27,115.38
1551320266.1210413,2,0,0.27,115.38
1551320267.1366682,2,0,0.26,113.21
1551320268.1366303,2,0,0.26,115.38
1551320269.1679173,2,0,0.26,114.29
1551320270.1835077,2,0,0.27,115.38
1551320271.089796,2,0,0.27,115.38
1551320272.105426,2,0,0.26,116.5
1551320273.1054275,2,0,0.26,117.65
1551320274.121015,2,0,0.27,115.38
1551320275.136677,2,0,0.26,114.29
1551320276.136677,2,0,0.26,113.21
1551320277.1523235,1,0,0.27,113.21
1551320278.1678963,2,0,0.26,114.29
1551320279.1679337,2,0,0.27,114.29
1551320280.1835759,2,0,0.26,114.29
1551320281.2304394,2,0,0.27,115.38
1551320282.2304366,2,0,0.26,114.29
1551320283.1523166,2,0,0.27,113.21
1551320284.1523194,2,0,0.26,113.21
1551320285.1679442,2,0,0.26,111.11
1551320286.1835723,2,0,0.26,112.15
1551320287.1992128,1,0,0.26,110.09
1551320288.1991987,2,0,0.27,110.09
1551320289.214823,2,0,0.26,111.11
1551320290.2304895,2,0,0.26,110.09
1551320291.2460778,2,0,0.26,112.15
1551320292.2617025,2,0,0.26,112.15
1551320293.2773275,2,0,0.26,112.15
1551320294.2773318,1,0,0.26,111.11
1551320295.2929595,2,0,0.26,111.11
1551320296.3085837,2,0,0.26,111.11
1551320297.214834,2,0,0.26,110.09
1551320298.2304633,2,0,0.26,112.15
1551320299.2460885,2,0,0.26,110.09
1551320300.294407,2,0,0.26,111.11
1551320301.3100321,1,0,0.26,111.11
1551320302.3256588,2,0,0.26,110.09
1551320303.3412867,2,0,0.26,112.15
1551320304.2631795,2,0,0.26,112.15
1551320305.2787905,2,0,0.26,111.11
1551320306.2944093,2,0,0.26,110.09
1551320307.3100042,2,0,0.26,111.11
1551320308.2787926,1,0,0.26,110.09
1551320309.2944226,2,0,0.27,111.11
1551320310.310048,2,0,0.26,110.09
1551320311.3256712,2,0,0.26,111.11
1551320312.3412998,2,0,0.27,112.15
1551320313.3725133,2,0,0.26,112.15
1551320314.3895862,2,0,0.27,112.15
1551320315.3114605,2,0,0.26,111.11
1551320316.327086,1,0,0.26,112.15
1551320317.358344,2,0,0.27,111.11
1551320318.3739648,2,0,0.27,110.09
1551320319.3895912,2,0,0.26,110.09
1551320320.420841,2,0,0.27,110.09
1551320321.3427205,2,0,0.26,111.11
1551320322.3583434,2,0,0.26,111.11
1551320323.3739762,1,0,0.26,111.11
1551320324.4052227,2,0,0.26,112.15
1551320325.4208539,2,0,0.26,112.15
1551320326.4364805,2,0,0.27,112.15
1551320327.452103,2,0,0.27,112.15
1551320328.4833548,2,0,0.26,113.21
1551320329.5003483,2,0,0.26,112.15
1551320330.406562,2,0,0.26,111.11
1551320331.4846907,1,0,0.26,111.11
1551320332.500352,2,0,0.26,110.09
1551320333.4378304,2,0,0.26,110.09
1551320334.4690692,2,0,0.26,112.15
1551320335.4378605,2,0,0.26,112.15
1551320336.4691267,2,0,0.26,113.21
1551320337.4847355,2,0,0.26,115.38
1551320338.5159528,2,0,0.26,116.5
1551320339.5316212,2,0,0.26,115.38
1551320340.4378614,2,0,0.27,115.38
1551320341.4691176,1,0,0.26,115.38
1551320342.515996,2,0,0.27,115.38
1551320343.5472088,2,0,0.26,112.15
1551320344.5628736,2,0,0.26,112.15
1551320345.4691207,2,0,0.26,109.09
1551320346.4847493,2,0,0.26,107.14
1551320347.5472176,2,0,0.27,106.19
1551320348.562878,1,0,0.27,105.26
1551320349.5174122,2,0,0.26,107.14
1551320350.5486562,2,0,0.26,109.09
1551320351.5799093,2,0,0.26,108.11
1551320352.5017765,2,0,0.26,111.11
1551320353.5486255,1,0,0.26,112.15
1551320354.5955024,2,0,0.26,113.21
1551320355.5486286,2,0,0.26,115.38
1551320356.5642924,2,0,0.26,114.29
1551320357.5955553,2,0,0.27,110.09
1551320358.5330591,2,0,0.26,103.45
1551320359.5656843,1,0,0.26,100.84
1551320360.5969326,2,0,0.26,97.56
1551320361.6594415,2,0,0.27,100.0
1551320362.5656888,1,0,0.26,100.84
1551320363.6751058,2,0,0.27,102.56
1551320364.5813174,2,0,0.26,105.26
1551320365.6125653,2,0,0.26,108.11
1551320366.6594076,2,0,0.27,108.11
1551320367.5969095,1,0,0.26,109.09
1551320368.659449,2,0,0.26,110.09
1551320369.5983746,2,0,0.26,110.09
1551320370.6296532,2,0,0.26,108.11
1551320371.6609006,2,0,0.26,108.11
1551320372.598402,2,0,0.27,107.14
1551320373.645244,1,0,0.26,105.26
1551320374.676535,2,0,0.26,106.19
1551320375.7077835,2,0,0.26,105.26
1551320376.6452842,2,0,0.26,106.19
1551320377.6765451,1,0,0.26,107.14
1551320378.716136,2,0,0.26,110.09
1551320379.6464698,2,0,0.26,111.11
1551320380.6933494,2,0,0.26,109.09
1551320381.7246003,4,0,0.26,105.26
1551320382.763324,2,0,0.26,108.11
1551320383.66957,1,0,0.26,106.19
1551320384.7248654,2,0,0.27,108.11
1551320385.6623716,2,0,0.27,109.09
1551320386.7248366,2,0,0.26,110.09
1551320387.7717116,2,0,0.26,111.11
1551320388.6779988,1,0,0.26,110.09
1551320389.724875,2,0,0.26,111.11
1551320390.7561283,2,0,0.26,112.15
1551320391.7717519,2,0,0.26,112.15
1551320392.7092621,2,0,0.26,112.15
1551320393.7405076,2,0,0.26,110.09
1551320394.8030117,2,0,0.26,105.26
1551320395.7249222,1,0,0.27,102.56
1551320396.8030112,2,0,0.26,100.84
1551320397.756142,2,0,0.26,100.84
1551320398.7873902,1,0,0.26,100.84
1551320399.7263067,2,0,0.26,102.56
1551320400.788769,2,0,0.27,105.26
1551320401.8513243,2,0,0.26,105.26
1551320402.7888088,1,0,0.26,106.19
1551320403.8357196,2,0,0.26,106.19
1551320404.8825257,2,0,0.26,105.26
1551320405.804441,2,0,0.26,107.14
1551320406.8356898,2,0,0.26,108.11
1551320407.7887802,1,0,0.26,109.09
1551320408.8356931,2,0,0.26,107.14
1551320409.866944,2,0,0.26,104.35
1551320410.8044488,2,0,0.26,101.69
1551320411.8669837,1,0,0.26,100.0
1551320412.913825,2,0,0.26,99.17
1551320413.8356998,2,0,0.26,100.0
1551320414.882574,1,0,0.27,101.69
1551320415.8200815,2,0,0.26,105.26
1551320416.8669617,2,0,0.26,108.11
1551320417.8982065,2,0,0.26,110.09
1551320418.9450827,2,0,0.26,111.11
1551320419.8840032,1,0,0.26,112.15
1551320420.8527553,2,0,0.26,113.21
1551320421.8996167,2,0,0.26,115.38
1551320422.9621167,2,0,0.26,112.15
1551320423.8527465,2,0,0.26,113.21
1551320424.9152477,2,0,0.26,109.09
1551320425.868373,2,0,0.27,106.19
1551320426.9308746,1,0,0.26,105.26
1551320427.977749,2,0,0.26,107.14
1551320428.9152582,2,0,0.27,109.09
1551320429.9791634,2,0,0.26,110.09
1551320430.9479208,2,0,0.26,110.09
1551320431.9010456,2,0,0.26,110.09
1551320432.9791718,1,0,0.26,110.09
1551320433.9322972,2,0,0.26,111.11
1551320434.9791734,2,0,0.26,111.11
1551320435.9479256,2,0,0.26,107.14
1551320436.91664,2,0,0.26,104.35
1551320437.9791417,1,0,0.26,103.45
1551320439.0573163,2,0,0.26,99.17
1551320439.9791813,2,0,0.27,98.36
1551320440.9635608,1,0,0.27,98.36
1551320442.0260572,2,0,0.26,100.0
1551320442.9791884,2,0,0.26,102.56
1551320444.041691,2,0,0.26,105.26
1551320445.0104392,1,0,0.26,105.26
1551320445.9791923,2,0,0.27,107.14
1551320447.0416958,2,0,0.26,107.14
1551320448.0104456,2,0,0.27,108.11
1551320449.0729437,2,0,0.27,104.35
1551320450.0119133,1,0,0.27,104.35
1551320451.0744548,2,0,0.26,100.84
1551320452.043204,2,0,0.26,100.0
1551320453.1057081,1,0,0.26,100.0
1551320454.043204,2,0,0.26,100.0
1551320455.0900867,2,0,0.27,101.69
1551320456.058839,1,0,0.26,102.56
1551320457.1213362,2,0,0.26,103.45
1551320458.0900867,2,0,0.26,107.14
1551320459.0275898,2,0,0.26,109.09
1551320460.1057184,2,0,0.26,110.09
1551320461.07447,1,0,0.27,108.11
1551320462.152558,2,0,0.26,103.45
1551320463.1213512,2,0,0.26,102.56
1551320464.0588472,2,0,0.26,103.45
1551320465.1213498,1,0,0.26,102.56
1551320466.0900998,2,0,0.27,102.56
1551320467.1682262,2,0,0.26,105.26
1551320468.1370156,2,0,0.26,107.14
1551320469.1994803,1,0,0.26,108.11
1551320470.138393,2,0,0.26,108.11
1551320471.1186564,2,0,0.26,108.11
1551320472.1967869,2,0,0.27,109.09
1551320473.1498737,2,0,0.26,108.11
1551320474.134301,1,0,0.27,179.1
1551320475.1967883,0,0,0.27,179.1
